support,itemsets,item_count
0.18090452261306533,"Blues, Country, Hip-Hop, Jazz",4
0.18090452261306533,"Blues, Country, Hip-Hop, Spoken",4
0.18090452261306533,"Blues, Country, International, Rock",4
0.18090452261306533,"Blues, Country, Jazz, Spoken",4
0.18090452261306533,"Blues, Country, Old-Time / Historic, Rock",4
0.18090452261306533,"Blues, Country, Old-Time / Historic, Spoken",4
0.18090452261306533,"Blues, Country, Pop, Rock",4
0.18090452261306533,"Blues, Easy Listening, Experimental, Hip-Hop",4
0.18090452261306533,"Blues, Easy Listening, Folk, Old-Time / Historic",4
0.18090452261306533,"Blues, Easy Listening, Old-Time / Historic, Rock",4
0.18090452261306533,"Blues, Easy Listening, Rock, Spoken",4
0.18090452261306533,"Blues, Electronic, Hip-Hop, Old-Time / Historic",4
0.18090452261306533,"Blues, Electronic, Hip-Hop, Rock",4
0.18090452261306533,"Blues, Electronic, Old-Time / Historic, Pop",4
0.18090452261306533,"Blues, Electronic, Rock, Spoken",4
0.18090452261306533,"Blues, Experimental, Hip-Hop, Spoken",4
0.18090452261306533,"Blues, Experimental, International, Rock",4
0.18090452261306533,"Blues, Experimental, Old-Time / Historic, Pop",4
0.18090452261306533,"Blues, Folk, Hip-Hop, Unknown",4
0.18090452261306533,"Blues, Folk, Old-Time / Historic, Unknown",4
0.18090452261306533,"Blues, Folk, Pop, Unknown",4
0.18090452261306533,"Blues, Hip-Hop, International, Rock",4
0.18090452261306533,"Blues, Hip-Hop, Jazz, Rock",4
0.18090452261306533,"Blues, Jazz, Old-Time / Historic, Rock",4
0.18090452261306533,"Blues, Jazz, Old-Time / Historic, Spoken",4
0.18090452261306533,"Blues, Old-Time / Historic, Rock, Unknown",4
0.18090452261306533,"Blues, Old-Time / Historic, Soul-RnB, Unknown",4
0.18090452261306533,"Blues, Pop, Rock, Spoken",4
0.18090452261306533,"Classical, Electronic, Experimental, Hip-Hop",4
0.18090452261306533,"Classical, Electronic, Hip-Hop, Spoken",4
0.18090452261306533,"Classical, Electronic, Hip-Hop, Unknown",4
0.18090452261306533,"Classical, Experimental, Hip-Hop, International",4
0.18090452261306533,"Classical, Folk, Old-Time / Historic, Spoken",4
0.18090452261306533,"Classical, Hip-Hop, Instrumental, International",4
0.18090452261306533,"Classical, Hip-Hop, Jazz, Spoken",4
0.18090452261306533,"Classical, Hip-Hop, Old-Time / Historic, Pop",4
0.18090452261306533,"Classical, Hip-Hop, Pop, Unknown",4
0.18090452261306533,"Classical, Hip-Hop, Rock, Soul-RnB",4
0.18090452261306533,"Classical, Hip-Hop, Rock, Spoken",4
0.18090452261306533,"Classical, Old-Time / Historic, Rock, Spoken",4
0.18090452261306533,"Classical, Rock, Spoken, Unknown",4
0.18090452261306533,"Country, Easy Listening, Experimental, Hip-Hop",4
0.18090452261306533,"Country, Easy Listening, Rock, Spoken",4
0.18090452261306533,"Country, Electronic, Experimental, International",4
0.18090452261306533,"Country, Electronic, Experimental, Old-Time / Historic",4
0.18090452261306533,"Country, Electronic, Experimental, Unknown",4
0.18090452261306533,"Country, Hip-Hop, Instrumental, Rock",4
0.18090452261306533,"Country, Hip-Hop, International, Rock",4
0.18090452261306533,"Country, Old-Time / Historic, Pop, Spoken",4
0.18090452261306533,"Easy Listening, Experimental, Folk, Hip-Hop",4
0.18090452261306533,"Easy Listening, Experimental, Hip-Hop, International",4
0.18090452261306533,"Easy Listening, Experimental, Hip-Hop, Old-Time / Historic",4
0.18090452261306533,"Easy Listening, Hip-Hop, Instrumental, Rock",4
0.18090452261306533,"Easy Listening, Hip-Hop, Old-Time / Historic, Rock",4
0.18090452261306533,"Easy Listening, Hip-Hop, Old-Time / Historic, Spoken",4
0.18090452261306533,"Easy Listening, Jazz, Old-Time / Historic, Spoken",4
0.18090452261306533,"Easy Listening, Pop, Rock, Spoken",4
0.18090452261306533,"Electronic, Experimental, Hip-Hop, Old-Time / Historic",4
0.18090452261306533,"Electronic, Experimental, Hip-Hop, Unknown",4
0.18090452261306533,"Electronic, Experimental, International, Spoken",4
0.18090452261306533,"Electronic, Experimental, Old-Time / Historic, Unknown",4
0.18090452261306533,"Electronic, Hip-Hop, Instrumental, Rock",4
0.18090452261306533,"Electronic, Hip-Hop, International, Unknown",4
0.18090452261306533,"Electronic, Hip-Hop, Rock, Unknown",4
0.18090452261306533,"Electronic, Old-Time / Historic, Pop, Spoken",4
0.18090452261306533,"Electronic, Pop, Rock, Unknown",4
0.18090452261306533,"Experimental, Hip-Hop, Instrumental, Soul-RnB",4
0.18090452261306533,"Experimental, Hip-Hop, Instrumental, Unknown",4
0.18090452261306533,"Experimental, Hip-Hop, Rock, Soul-RnB",4
0.18090452261306533,"Experimental, International, Rock, Spoken",4
0.18090452261306533,"Experimental, Jazz, Old-Time / Historic, Unknown",4
0.18090452261306533,"Experimental, Jazz, Rock, Unknown",4
0.18090452261306533,"Experimental, Old-Time / Historic, Pop, Rock",4
0.18090452261306533,"Experimental, Pop, Spoken, Unknown",4
0.18090452261306533,"Hip-Hop, Instrumental, International, Pop",4
0.18090452261306533,"Hip-Hop, Instrumental, Old-Time / Historic, Rock",4
0.18090452261306533,"Hip-Hop, Instrumental, Rock, Spoken",4
0.18090452261306533,"Hip-Hop, Instrumental, Spoken, Unknown",4
0.18090452261306533,"Hip-Hop, International, Old-Time / Historic, Rock",4
0.18090452261306533,"Hip-Hop, International, Rock, Soul-RnB",4
0.18090452261306533,"Hip-Hop, Jazz, Old-Time / Historic, Spoken",4
0.18090452261306533,"Hip-Hop, Jazz, Pop, Spoken",4
0.18090452261306533,"Hip-Hop, Jazz, Rock, Unknown",4
0.18090452261306533,"Hip-Hop, Jazz, Spoken, Unknown",4
0.18090452261306533,"Hip-Hop, Rock, Soul-RnB, Unknown",4
0.18090452261306533,"Jazz, Old-Time / Historic, Pop, Soul-RnB",4
0.18090452261306533,"Old-Time / Historic, Pop, Rock, Unknown",4
0.17587939698492464,"Blues, Country, Easy Listening, Rock",4
0.17587939698492464,"Blues, Country, Easy Listening, Unknown",4
0.17587939698492464,"Blues, Country, Electronic, Hip-Hop",4
0.17587939698492464,"Blues, Country, Electronic, Rock",4
0.17587939698492464,"Blues, Country, Experimental, International",4
0.17587939698492464,"Blues, Country, Jazz, Old-Time / Historic",4
0.17587939698492464,"Blues, Easy Listening, Folk, Hip-Hop",4
0.17587939698492464,"Blues, Easy Listening, Hip-Hop, Jazz",4
0.17587939698492464,"Blues, Easy Listening, Hip-Hop, Spoken",4
0.17587939698492464,"Blues, Electronic, Jazz, Unknown",4
0.17587939698492464,"Blues, Electronic, Old-Time / Historic, Rock",4
0.17587939698492464,"Blues, Experimental, Jazz, Old-Time / Historic",4
0.17587939698492464,"Blues, Experimental, Jazz, Rock",4
0.17587939698492464,"Blues, Experimental, Pop, Rock",4
0.17587939698492464,"Blues, Folk, Hip-Hop, Jazz",4
0.17587939698492464,"Blues, Hip-Hop, International, Old-Time / Historic",4
0.17587939698492464,"Blues, Hip-Hop, Jazz, Spoken",4
0.17587939698492464,"Blues, Hip-Hop, Pop, Spoken",4
0.17587939698492464,"Blues, Instrumental, Old-Time / Historic, Unknown",4
0.17587939698492464,"Blues, Jazz, Pop, Rock",4
0.17587939698492464,"Blues, Jazz, Pop, Spoken",4
0.17587939698492464,"Blues, Soul-RnB, Spoken, Unknown",4
0.17587939698492464,"Classical, Easy Listening, Hip-Hop, Rock",4
0.17587939698492464,"Classical, Easy Listening, Old-Time / Historic, Spoken",4
0.17587939698492464,"Classical, Easy Listening, Rock, Unknown",4
0.17587939698492464,"Classical, Electronic, Spoken, Unknown",4
0.17587939698492464,"Classical, Experimental, Old-Time / Historic, Unknown",4
0.17587939698492464,"Classical, Folk, Hip-Hop, Unknown",4
0.17587939698492464,"Classical, Hip-Hop, Instrumental, Unknown",4
0.17587939698492464,"Classical, Hip-Hop, International, Spoken",4
0.17587939698492464,"Classical, Hip-Hop, International, Unknown",4
0.17587939698492464,"Classical, Hip-Hop, Jazz, Old-Time / Historic",4
0.17587939698492464,"Classical, Hip-Hop, Old-Time / Historic, Rock",4
0.17587939698492464,"Classical, Hip-Hop, Old-Time / Historic, Soul-RnB",4
0.17587939698492464,"Classical, Instrumental, International, Soul-RnB",4
0.17587939698492464,"Classical, Jazz, Rock, Spoken",4
0.17587939698492464,"Classical, Old-Time / Historic, Pop, Unknown",4
0.17587939698492464,"Country, Easy Listening, Folk, Hip-Hop",4
0.17587939698492464,"Country, Electronic, Hip-Hop, Rock",4
0.17587939698492464,"Country, Electronic, Spoken, Unknown",4
0.17587939698492464,"Country, Experimental, Hip-Hop, Old-Time / Historic",4
0.17587939698492464,"Country, Experimental, Hip-Hop, Spoken",4
0.17587939698492464,"Country, Experimental, Instrumental, Rock",4
0.17587939698492464,"Country, Experimental, Old-Time / Historic, Unknown",4
0.17587939698492464,"Country, Hip-Hop, International, Soul-RnB",4
0.17587939698492464,"Country, Hip-Hop, Old-Time / Historic, Rock",4
0.17587939698492464,"Country, Hip-Hop, Rock, Unknown",4
0.17587939698492464,"Country, Old-Time / Historic, Spoken, Unknown",4
0.17587939698492464,"Easy Listening, Experimental, Hip-Hop, Instrumental",4
0.17587939698492464,"Easy Listening, Folk, Hip-Hop, Old-Time / Historic",4
0.17587939698492464,"Easy Listening, Hip-Hop, Jazz, Rock",4
0.17587939698492464,"Easy Listening, Hip-Hop, Old-Time / Historic, Pop",4
0.17587939698492464,"Easy Listening, Hip-Hop, Pop, Rock",4
0.17587939698492464,"Easy Listening, Hip-Hop, Pop, Spoken",4
0.17587939698492464,"Easy Listening, Hip-Hop, Spoken, Unknown",4
0.17587939698492464,"Easy Listening, Old-Time / Historic, Pop, Rock",4
0.17587939698492464,"Easy Listening, Old-Time / Historic, Soul-RnB, Spoken",4
0.17587939698492464,"Easy Listening, Rock, Spoken, Unknown",4
0.17587939698492464,"Electronic, Experimental, Hip-Hop, Instrumental",4
0.17587939698492464,"Electronic, Experimental, International, Rock",4
0.17587939698492464,"Electronic, Experimental, International, Unknown",4
0.17587939698492464,"Electronic, Experimental, Old-Time / Historic, Pop",4
0.17587939698492464,"Electronic, Experimental, Old-Time / Historic, Rock",4
0.17587939698492464,"Electronic, Hip-Hop, Instrumental, International",4
0.17587939698492464,"Electronic, Hip-Hop, Instrumental, Soul-RnB",4
0.17587939698492464,"Electronic, Hip-Hop, International, Spoken",4
0.17587939698492464,"Electronic, Hip-Hop, Pop, Spoken",4
0.17587939698492464,"Electronic, Pop, Rock, Spoken",4
0.17587939698492464,"Experimental, Folk, Old-Time / Historic, Spoken",4
0.17587939698492464,"Experimental, Hip-Hop, International, Old-Time / Historic",4
0.17587939698492464,"Experimental, Hip-Hop, International, Spoken",4
0.17587939698492464,"Experimental, Hip-Hop, Jazz, Old-Time / Historic",4
0.17587939698492464,"Experimental, Instrumental, International, Unknown",4
0.17587939698492464,"Experimental, International, Rock, Unknown",4
0.17587939698492464,"Experimental, International, Spoken, Unknown",4
0.17587939698492464,"Experimental, Jazz, Spoken, Unknown",4
0.17587939698492464,"Folk, Hip-Hop, Instrumental, Rock",4
0.17587939698492464,"Folk, Hip-Hop, Jazz, Spoken",4
0.17587939698492464,"Folk, Pop, Rock, Spoken",4
0.17587939698492464,"Hip-Hop, Instrumental, Jazz, Rock",4
0.17587939698492464,"Hip-Hop, International, Old-Time / Historic, Pop",4
0.17587939698492464,"Hip-Hop, International, Old-Time / Historic, Spoken",4
0.17587939698492464,"Hip-Hop, Jazz, Old-Time / Historic, Unknown",4
0.17587939698492464,"Hip-Hop, Jazz, Pop, Unknown",4
0.17587939698492464,"Hip-Hop, Jazz, Rock, Soul-RnB",4
0.17587939698492464,"Hip-Hop, Soul-RnB, Spoken, Unknown",4
0.17587939698492464,"Instrumental, International, Soul-RnB, Unknown",4
0.17587939698492464,"Instrumental, Jazz, Old-Time / Historic, Pop",4
0.17587939698492464,"Instrumental, Old-Time / Historic, Pop, Unknown",4
0.17587939698492464,"Instrumental, Rock, Spoken, Unknown",4
0.17587939698492464,"Jazz, Rock, Spoken, Unknown",4
0.1708542713567839,"Blues, Country, Electronic, Spoken",4
0.1708542713567839,"Blues, Country, Hip-Hop, Pop",4
0.1708542713567839,"Blues, Country, International, Unknown",4
0.1708542713567839,"Blues, Country, Pop, Spoken",4
0.1708542713567839,"Blues, Easy Listening, Experimental, Rock",4
0.1708542713567839,"Blues, Easy Listening, Experimental, Unknown",4
0.1708542713567839,"Blues, Easy Listening, Folk, Spoken",4
0.1708542713567839,"Blues, Easy Listening, Jazz, Spoken",4
0.1708542713567839,"Blues, Easy Listening, Rock, Unknown",4
0.1708542713567839,"Blues, Easy Listening, Spoken, Unknown",4
0.1708542713567839,"Blues, Electronic, Pop, Spoken",4
0.1708542713567839,"Blues, Experimental, Hip-Hop, Jazz",4
0.1708542713567839,"Blues, Folk, Hip-Hop, Spoken",4
0.1708542713567839,"Blues, Folk, Jazz, Old-Time / Historic",4
0.1708542713567839,"Blues, Folk, Jazz, Spoken",4
0.1708542713567839,"Blues, Folk, Old-Time / Historic, Pop",4
0.1708542713567839,"Blues, Folk, Pop, Spoken",4
0.1708542713567839,"Blues, Hip-Hop, International, Spoken",4
0.1708542713567839,"Blues, Hip-Hop, Jazz, Pop",4
0.1708542713567839,"Blues, Hip-Hop, Soul-RnB, Unknown",4
0.1708542713567839,"Blues, Instrumental, Pop, Unknown",4
0.1708542713567839,"Blues, International, Old-Time / Historic, Rock",4
0.1708542713567839,"Blues, International, Spoken, Unknown",4
0.1708542713567839,"Blues, Jazz, Rock, Spoken",4
0.1708542713567839,"Classical, Country, Easy Listening, Hip-Hop",4
0.1708542713567839,"Classical, Country, Easy Listening, Rock",4
0.1708542713567839,"Classical, Country, Rock, Unknown",4
0.1708542713567839,"Classical, Easy Listening, Hip-Hop, International",4
0.1708542713567839,"Classical, Easy Listening, Hip-Hop, Soul-RnB",4
0.1708542713567839,"Classical, Easy Listening, Hip-Hop, Spoken",4
0.1708542713567839,"Classical, Easy Listening, Old-Time / Historic, Unknown",4
0.1708542713567839,"Classical, Electronic, Experimental, Spoken",4
0.1708542713567839,"Classical, Experimental, Hip-Hop, Rock",4
0.1708542713567839,"Classical, Experimental, Hip-Hop, Spoken",4
0.1708542713567839,"Classical, Folk, Hip-Hop, International",4
0.1708542713567839,"Classical, Folk, Hip-Hop, Soul-RnB",4
0.1708542713567839,"Classical, Hip-Hop, Jazz, Soul-RnB",4
0.1708542713567839,"Classical, Jazz, Old-Time / Historic, Spoken",4
0.1708542713567839,"Classical, Jazz, Pop, Spoken",4
0.1708542713567839,"Classical, Old-Time / Historic, Rock, Unknown",4
0.1708542713567839,"Classical, Old-Time / Historic, Soul-RnB, Spoken",4
0.1708542713567839,"Classical, Old-Time / Historic, Spoken, Unknown",4
0.1708542713567839,"Country, Easy Listening, Electronic, Hip-Hop",4
0.1708542713567839,"Country, Easy Listening, Hip-Hop, International",4
0.1708542713567839,"Country, Easy Listening, Jazz, Spoken",4
0.1708542713567839,"Country, Easy Listening, Rock, Unknown",4
0.1708542713567839,"Country, Electronic, International, Rock",4
0.1708542713567839,"Country, Electronic, Rock, Spoken",4
0.1708542713567839,"Country, Electronic, Rock, Unknown",4
0.1708542713567839,"Country, Experimental, Instrumental, Soul-RnB",4
0.1708542713567839,"Country, Experimental, Instrumental, Spoken",4
0.1708542713567839,"Country, Experimental, International, Spoken",4
0.1708542713567839,"Country, Experimental, International, Unknown",4
0.1708542713567839,"Country, Experimental, Pop, Rock",4
0.1708542713567839,"Country, Experimental, Rock, Soul-RnB",4
0.1708542713567839,"Country, Hip-Hop, Jazz, Soul-RnB",4
0.1708542713567839,"Country, Hip-Hop, Rock, Soul-RnB",4
0.1708542713567839,"Country, Hip-Hop, Rock, Spoken",4
0.1708542713567839,"Country, Instrumental, Rock, Spoken",4
0.1708542713567839,"Country, Old-Time / Historic, Pop, Unknown",4
0.1708542713567839,"Country, Old-Time / Historic, Rock, Spoken",4
0.1708542713567839,"Country, Pop, Spoken, Unknown",4
0.1708542713567839,"Easy Listening, Electronic, Hip-Hop, Spoken",4
0.1708542713567839,"Easy Listening, Electronic, Hip-Hop, Unknown",4
0.1708542713567839,"Easy Listening, Experimental, Hip-Hop, Jazz",4
0.1708542713567839,"Easy Listening, Experimental, Jazz, Rock",4
0.1708542713567839,"Easy Listening, Experimental, Jazz, Spoken",4
0.1708542713567839,"Easy Listening, Experimental, Old-Time / Historic, Rock",4
0.1708542713567839,"Easy Listening, Experimental, Pop, Spoken",4
0.1708542713567839,"Easy Listening, Experimental, Rock, Unknown",4
0.1708542713567839,"Easy Listening, Experimental, Spoken, Unknown",4
0.1708542713567839,"Easy Listening, Folk, Hip-Hop, Jazz",4
0.1708542713567839,"Easy Listening, Folk, Hip-Hop, Rock",4
0.1708542713567839,"Easy Listening, Folk, Jazz, Spoken",4
0.1708542713567839,"Easy Listening, Folk, Old-Time / Historic, Rock",4
0.1708542713567839,"Easy Listening, Hip-Hop, Instrumental, International",4
0.1708542713567839,"Easy Listening, Hip-Hop, International, Rock",4
0.1708542713567839,"Easy Listening, Hip-Hop, Jazz, Unknown",4
0.1708542713567839,"Easy Listening, Hip-Hop, Pop, Unknown",4
0.1708542713567839,"Easy Listening, Instrumental, Rock, Spoken",4
0.1708542713567839,"Easy Listening, Jazz, Pop, Spoken",4
0.1708542713567839,"Electronic, Experimental, Hip-Hop, International",4
0.1708542713567839,"Electronic, Experimental, Hip-Hop, Pop",4
0.1708542713567839,"Electronic, Experimental, Instrumental, Spoken",4
0.1708542713567839,"Electronic, Experimental, Jazz, Rock",4
0.1708542713567839,"Electronic, Experimental, Jazz, Spoken",4
0.1708542713567839,"Electronic, Experimental, Pop, Unknown",4
0.1708542713567839,"Electronic, Hip-Hop, Instrumental, Spoken",4
0.1708542713567839,"Electronic, Hip-Hop, Instrumental, Unknown",4
0.1708542713567839,"Electronic, Hip-Hop, Old-Time / Historic, Pop",4
0.1708542713567839,"Electronic, Hip-Hop, Old-Time / Historic, Spoken",4
0.1708542713567839,"Electronic, Hip-Hop, Old-Time / Historic, Unknown",4
0.1708542713567839,"Electronic, Hip-Hop, Rock, Spoken",4
0.1708542713567839,"Electronic, Jazz, Spoken, Unknown",4
0.1708542713567839,"Electronic, Old-Time / Historic, Pop, Unknown",4
0.1708542713567839,"Electronic, Old-Time / Historic, Rock, Unknown",4
0.1708542713567839,"Experimental, Folk, Hip-Hop, Jazz",4
0.1708542713567839,"Experimental, Hip-Hop, Instrumental, Old-Time / Historic",4
0.1708542713567839,"Experimental, Hip-Hop, International, Soul-RnB",4
0.1708542713567839,"Experimental, Instrumental, Old-Time / Historic, Spoken",4
0.1708542713567839,"Experimental, Instrumental, Old-Time / Historic, Unknown",4
0.1708542713567839,"Experimental, Instrumental, Rock, Spoken",4
0.1708542713567839,"Experimental, International, Old-Time / Historic, Rock",4
0.1708542713567839,"Experimental, International, Old-Time / Historic, Spoken",4
0.1708542713567839,"Experimental, International, Old-Time / Historic, Unknown",4
0.1708542713567839,"Experimental, International, Pop, Rock",4
0.1708542713567839,"Experimental, Jazz, Old-Time / Historic, Pop",4
0.1708542713567839,"Experimental, Jazz, Old-Time / Historic, Rock",4
0.1708542713567839,"Experimental, Jazz, Old-Time / Historic, Spoken",4
0.1708542713567839,"Experimental, Jazz, Pop, Rock",4
0.1708542713567839,"Experimental, Jazz, Pop, Unknown",4
0.1708542713567839,"Experimental, Jazz, Rock, Soul-RnB",4
0.1708542713567839,"Experimental, Old-Time / Historic, Soul-RnB, Spoken",4
0.1708542713567839,"Folk, Hip-Hop, Instrumental, Unknown",4
0.1708542713567839,"Folk, Hip-Hop, Old-Time / Historic, Spoken",4
0.1708542713567839,"Folk, Hip-Hop, Spoken, Unknown",4
0.1708542713567839,"Folk, Jazz, Old-Time / Historic, Pop",4
0.1708542713567839,"Folk, Jazz, Old-Time / Historic, Spoken",4
0.1708542713567839,"Folk, Jazz, Rock, Spoken",4
0.1708542713567839,"Folk, Old-Time / Historic, Soul-RnB, Spoken",4
0.1708542713567839,"Folk, Old-Time / Historic, Spoken, Unknown",4
0.1708542713567839,"Folk, Rock, Spoken, Unknown",4
0.1708542713567839,"Hip-Hop, Instrumental, Old-Time / Historic, Pop",4
0.1708542713567839,"Hip-Hop, International, Old-Time / Historic, Unknown",4
0.1708542713567839,"Hip-Hop, International, Pop, Spoken",4
0.1708542713567839,"Hip-Hop, International, Rock, Spoken",4
0.1708542713567839,"Hip-Hop, Jazz, Old-Time / Historic, Soul-RnB",4
0.1708542713567839,"Hip-Hop, Old-Time / Historic, Rock, Soul-RnB",4
0.1708542713567839,"Hip-Hop, Old-Time / Historic, Soul-RnB, Spoken",4
0.1708542713567839,"International, Old-Time / Historic, Rock, Spoken",4
0.1708542713567839,"International, Rock, Spoken, Unknown",4
0.1708542713567839,"Jazz, Pop, Rock, Unknown",4
0.1708542713567839,"Rock, Soul-RnB, Spoken, Unknown",4
0.1658291457286432,"Blues, Classical, Electronic, Spoken",4
0.1658291457286432,"Blues, Classical, Old-Time / Historic, Spoken",4
0.1658291457286432,"Blues, Country, Experimental, Jazz",4
0.1658291457286432,"Blues, Country, Experimental, Pop",4
0.1658291457286432,"Blues, Country, Folk, Hip-Hop",4
0.1658291457286432,"Blues, Country, Folk, Unknown",4
0.1658291457286432,"Blues, Country, Hip-Hop, Soul-RnB",4
0.1658291457286432,"Blues, Country, Instrumental, Unknown",4
0.1658291457286432,"Blues, Country, Jazz, Pop",4
0.1658291457286432,"Blues, Country, Jazz, Soul-RnB",4
0.1658291457286432,"Blues, Country, Soul-RnB, Unknown",4
0.1658291457286432,"Blues, Easy Listening, Experimental, Spoken",4
0.1658291457286432,"Blues, Easy Listening, Jazz, Old-Time / Historic",4
0.1658291457286432,"Blues, Easy Listening, Jazz, Unknown",4
0.1658291457286432,"Blues, Electronic, Experimental, Jazz",4
0.1658291457286432,"Blues, Electronic, Experimental, Pop",4
0.1658291457286432,"Blues, Experimental, Hip-Hop, International",4
0.1658291457286432,"Blues, Experimental, Jazz, Spoken",4
0.1658291457286432,"Blues, Folk, Hip-Hop, Old-Time / Historic",4
0.1658291457286432,"Blues, Folk, Jazz, Unknown",4
0.1658291457286432,"Blues, Jazz, Old-Time / Historic, Soul-RnB",4
0.1658291457286432,"Blues, Jazz, Rock, Unknown",4
0.1658291457286432,"Classical, Country, Electronic, Experimental",4
0.1658291457286432,"Classical, Easy Listening, Hip-Hop, Old-Time / Historic",4
0.1658291457286432,"Classical, Easy Listening, Jazz, Spoken",4
0.1658291457286432,"Classical, Easy Listening, Old-Time / Historic, Rock",4
0.1658291457286432,"Classical, Easy Listening, Rock, Spoken",4
0.1658291457286432,"Classical, Electronic, Experimental, International",4
0.1658291457286432,"Classical, Electronic, Hip-Hop, International",4
0.1658291457286432,"Classical, Electronic, Old-Time / Historic, Spoken",4
0.1658291457286432,"Classical, Experimental, Folk, Hip-Hop",4
0.1658291457286432,"Classical, Experimental, Hip-Hop, Instrumental",4
0.1658291457286432,"Classical, Experimental, Jazz, Unknown",4
0.1658291457286432,"Classical, Experimental, Rock, Spoken",4
0.1658291457286432,"Classical, Folk, Hip-Hop, Jazz",4
0.1658291457286432,"Classical, Folk, Hip-Hop, Old-Time / Historic",4
0.1658291457286432,"Classical, Folk, Hip-Hop, Spoken",4
0.1658291457286432,"Classical, Hip-Hop, International, Rock",4
0.1658291457286432,"Classical, Hip-Hop, Jazz, Rock",4
0.1658291457286432,"Classical, Hip-Hop, Pop, Spoken",4
0.1658291457286432,"Classical, Hip-Hop, Soul-RnB, Spoken",4
0.1658291457286432,"Classical, Instrumental, Rock, Soul-RnB",4
0.1658291457286432,"Classical, Jazz, Old-Time / Historic, Pop",4
0.1658291457286432,"Classical, Jazz, Old-Time / Historic, Rock",4
0.1658291457286432,"Classical, Jazz, Old-Time / Historic, Soul-RnB",4
0.1658291457286432,"Classical, Old-Time / Historic, Pop, Rock",4
0.1658291457286432,"Classical, Old-Time / Historic, Soul-RnB, Unknown",4
0.1658291457286432,"Classical, Pop, Rock, Spoken",4
0.1658291457286432,"Classical, Pop, Rock, Unknown",4
0.1658291457286432,"Country, Easy Listening, Electronic, Experimental",4
0.1658291457286432,"Country, Easy Listening, Experimental, Rock",4
0.1658291457286432,"Country, Easy Listening, Hip-Hop, Jazz",4
0.1658291457286432,"Country, Easy Listening, Hip-Hop, Spoken",4
0.1658291457286432,"Country, Easy Listening, Instrumental, Rock",4
0.1658291457286432,"Country, Electronic, Experimental, Instrumental",4
0.1658291457286432,"Country, Electronic, Experimental, Pop",4
0.1658291457286432,"Country, Electronic, Hip-Hop, Instrumental",4
0.1658291457286432,"Country, Electronic, Hip-Hop, Jazz",4
0.1658291457286432,"Country, Electronic, Hip-Hop, Spoken",4
0.1658291457286432,"Country, Electronic, Hip-Hop, Unknown",4
0.1658291457286432,"Country, Electronic, Old-Time / Historic, Unknown",4
0.1658291457286432,"Country, Experimental, Hip-Hop, Unknown",4
0.1658291457286432,"Country, Experimental, Instrumental, International",4
0.1658291457286432,"Country, Experimental, International, Soul-RnB",4
0.1658291457286432,"Country, Experimental, Jazz, Rock",4
0.1658291457286432,"Country, Hip-Hop, Instrumental, International",4
0.1658291457286432,"Country, Hip-Hop, Instrumental, Soul-RnB",4
0.1658291457286432,"Country, Hip-Hop, International, Unknown",4
0.1658291457286432,"Country, Hip-Hop, Old-Time / Historic, Pop",4
0.1658291457286432,"Country, Hip-Hop, Old-Time / Historic, Spoken",4
0.1658291457286432,"Country, Hip-Hop, Pop, Rock",4
0.1658291457286432,"Country, Instrumental, International, Rock",4
0.1658291457286432,"Country, Instrumental, Jazz, Spoken",4
0.1658291457286432,"Country, Instrumental, Old-Time / Historic, Spoken",4
0.1658291457286432,"Country, Instrumental, Rock, Soul-RnB",4
0.1658291457286432,"Country, Instrumental, Spoken, Unknown",4
0.1658291457286432,"Country, International, Old-Time / Historic, Spoken",4
0.1658291457286432,"Country, International, Rock, Spoken",4
0.1658291457286432,"Country, International, Rock, Unknown",4
0.1658291457286432,"Country, Jazz, Old-Time / Historic, Pop",4
0.1658291457286432,"Country, Jazz, Old-Time / Historic, Spoken",4
0.1658291457286432,"Country, Jazz, Rock, Spoken",4
0.1658291457286432,"Country, Old-Time / Historic, Rock, Unknown",4
0.1658291457286432,"Country, Pop, Rock, Spoken",4
0.1658291457286432,"Easy Listening, Electronic, Experimental, Pop",4
0.1658291457286432,"Easy Listening, Electronic, Experimental, Unknown",4
0.1658291457286432,"Easy Listening, Experimental, Hip-Hop, Pop",4
0.1658291457286432,"Easy Listening, Experimental, Instrumental, Rock",4
0.1658291457286432,"Easy Listening, Folk, Hip-Hop, Unknown",4
0.1658291457286432,"Easy Listening, Folk, Old-Time / Historic, Pop",4
0.1658291457286432,"Easy Listening, Folk, Rock, Spoken",4
0.1658291457286432,"Easy Listening, Hip-Hop, Instrumental, Unknown",4
0.1658291457286432,"Easy Listening, Hip-Hop, International, Spoken",4
0.1658291457286432,"Easy Listening, Hip-Hop, International, Unknown",4
0.1658291457286432,"Easy Listening, Hip-Hop, Jazz, Spoken",4
0.1658291457286432,"Easy Listening, Hip-Hop, Old-Time / Historic, Unknown",4
0.1658291457286432,"Easy Listening, Instrumental, Old-Time / Historic, Pop",4
0.1658291457286432,"Easy Listening, Jazz, Old-Time / Historic, Rock",4
0.1658291457286432,"Easy Listening, Jazz, Pop, Rock",4
0.1658291457286432,"Easy Listening, Old-Time / Historic, Spoken, Unknown",4
0.1658291457286432,"Easy Listening, Pop, Spoken, Unknown",4
0.1658291457286432,"Electronic, Experimental, Folk, Spoken",4
0.1658291457286432,"Electronic, Hip-Hop, Instrumental, Pop",4
0.1658291457286432,"Electronic, Hip-Hop, Jazz, Unknown",4
